File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL4CMDL_004_SOC_soc_mean_doy2018082_aid0001,SOC_soc_mean,aid0001,3/23/18,78887,0.2902,6853.3247,"(0.2902,6853.3247)",2896.0129,1112.8339,1238399.205,3669.0255,5806.7231,3037.1023,102.3998,2239.4093
SPL4CMDL_004_SOC_soc_mean_doy2018083_aid0001,SOC_soc_mean,aid0001,3/24/18,78887,0.2902,6854.2051,"(0.2902,6854.2051)",2896.4775,1112.9955,1238758.946,3669.6458,5807.5215,3037.6216,102.4232,2239.6979
SPL4CMDL_004_SOC_soc_mean_doy2018084_aid0001,SOC_soc_mean,aid0001,3/25/18,78887,0.2903,6855.1011,"(0.2903,6855.1011)",2896.9502,1113.1636,1239133.143,3670.2969,5815.6206,3038.1213,102.4351,2239.9608
SPL4CMDL_004_SOC_soc_mean_doy2018085_aid0001,SOC_soc_mean,aid0001,3/26/18,78887,0.2903,6856.0049,"(0.2903,6856.0049)",2897.4321,1113.3362,1239517.453,3670.9902,5816.3652,3038.6077,102.4448,2240.3168
SPL4CMDL_004_SOC_soc_mean_doy2018086_aid0001,SOC_soc_mean,aid0001,3/27/18,78887,0.2904,6856.916,"(0.2904,6856.916)",2897.9216,1113.5107,1239906.173,3671.6235,5817.1221,3039.1099,102.4544,2240.6063
SPL4CMDL_004_SOC_soc_mean_doy2018087_aid0001,SOC_soc_mean,aid0001,3/28/18,78887,0.2904,6857.8247,"(0.2904,6857.8247)",2898.4204,1113.6898,1240305.014,3672.4343,5819.3945,3039.6987,102.464,2241.1106
SPL4CMDL_004_SOC_soc_mean_doy2018088_aid0001,SOC_soc_mean,aid0001,3/29/18,78887,0.2904,6858.731,"(0.2904,6858.731)",2898.9309,1113.8751,1240717.788,3673.2032,5819.8979,3040.1741,102.4735,2241.3473
SPL4CMDL_004_SOC_soc_mean_doy2018089_aid0001,SOC_soc_mean,aid0001,3/30/18,78887,0.2905,6859.6348,"(0.2905,6859.6348)",2899.4592,1114.0714,1241155.109,3673.9728,5820.3877,3040.6348,102.4829,2241.6965
SPL4CMDL_004_SOC_soc_mean_doy2018090_aid0001,SOC_soc_mean,aid0001,3/31/18,78887,0.2905,6860.5327,"(0.2905,6860.5327)",2899.9998,1114.2764,1241611.823,3674.7222,5820.8599,3041.2124,102.4923,2242.1187
SPL4CMDL_004_SOC_soc_mean_doy2018091_aid0001,SOC_soc_mean,aid0001,4/1/18,78887,0.2905,6861.4214,"(0.2905,6861.4214)",2900.5393,1114.4788,1242062.906,3675.507,5825.0903,3041.9238,102.5015,2242.45
SPL4CMDL_004_SOC_soc_mean_doy2018092_aid0001,SOC_soc_mean,aid0001,4/2/18,78887,0.2906,6862.2949,"(0.2906,6862.2949)",2901.0769,1114.6793,1242509.989,3676.4363,5825.6709,3042.6445,102.5107,2242.8373
SPL4CMDL_004_SOC_soc_mean_doy2018093_aid0001,SOC_soc_mean,aid0001,4/3/18,78887,0.2906,6863.1689,"(0.2906,6863.1689)",2901.6177,1114.8811,1242959.875,3677.1556,5826.2603,3043.1128,102.5196,2243.2397
SPL4CMDL_004_SOC_soc_mean_doy2018094_aid0001,SOC_soc_mean,aid0001,4/4/18,78887,0.2907,6864.0425,"(0.2907,6864.0425)",2902.1616,1115.0842,1243412.837,3677.9072,5826.8638,3043.6702,102.5285,2243.6239
SPL4CMDL_004_SOC_soc_mean_doy2018095_aid0001,SOC_soc_mean,aid0001,4/5/18,78887,0.2907,6864.9189,"(0.2907,6864.9189)",2902.7114,1115.2924,1243877.045,3678.6667,5827.481,3044.2522,102.5373,2243.9052
SPL4CMDL_004_SOC_soc_mean_doy2018096_aid0001,SOC_soc_mean,aid0001,4/6/18,78887,0.2907,6865.7925,"(0.2907,6865.7925)",2903.2661,1115.505,1244351.416,3679.4495,5828.1104,3044.8403,102.5461,2244.3977
SPL4CMDL_004_SOC_soc_mean_doy2018097_aid0001,SOC_soc_mean,aid0001,4/7/18,78887,0.2908,6866.6597,"(0.2908,6866.6597)",2903.8164,1115.7152,1244820.43,3680.3226,5828.7466,3045.49,102.5548,2244.8927
SPL4CMDL_004_SOC_soc_mean_doy2018098_aid0001,SOC_soc_mean,aid0001,4/8/18,78887,0.2908,6867.5303,"(0.2908,6867.5303)",2904.3557,1115.9192,1245275.637,3681.1846,5829.3755,3046.1013,102.5635,2245.4354
SPL4CMDL_004_SOC_soc_mean_doy2018099_aid0001,SOC_soc_mean,aid0001,4/9/18,78887,0.2908,6868.395,"(0.2908,6868.395)",2904.876,1116.1122,1245706.404,3682.0396,5836.1099,3046.5352,102.5722,2245.8793
SPL4CMDL_004_SOC_soc_mean_doy2018100_aid0001,SOC_soc_mean,aid0001,4/10/18,78887,0.2909,6869.2622,"(0.2909,6869.2622)",2905.3635,1116.287,1246096.638,3682.7501,5836.7959,3047.0188,102.5808,2246.3099
SPL4CMDL_004_SOC_soc_mean_doy2018101_aid0001,SOC_soc_mean,aid0001,4/11/18,78887,0.2909,6870.1274,"(0.2909,6870.1274)",2905.8401,1116.4567,1246475.485,3683.4369,5838.3657,3047.4775,102.5894,2246.6683
SPL4CMDL_004_SOC_soc_mean_doy2018102_aid0001,SOC_soc_mean,aid0001,4/12/18,78887,0.2909,6870.979,"(0.2909,6870.979)",2906.3132,1116.6254,1246852.209,3684.1597,5838.9951,3048.0039,102.598,2246.9686
SPL4CMDL_004_SOC_soc_mean_doy2018103_aid0001,SOC_soc_mean,aid0001,4/13/18,78887,0.291,6871.8271,"(0.291,6871.8271)",2906.7769,1116.7906,1247221.355,3684.645,5839.6089,3048.4746,102.6065,2247.3047
SPL4CMDL_004_SOC_soc_mean_doy2018104_aid0001,SOC_soc_mean,aid0001,4/14/18,78887,0.291,6872.6738,"(0.291,6872.6738)",2907.2166,1116.9419,1247559.196,3685.2759,5841.2031,3048.8477,102.615,2247.7129
SPL4CMDL_004_SOC_soc_mean_doy2018105_aid0001,SOC_soc_mean,aid0001,4/15/18,78887,0.291,6873.5249,"(0.291,6873.5249)",2907.6299,1117.0802,1247868.174,3685.8765,5841.7549,3049.3232,102.6235,2248.1334
SPL4CMDL_004_SOC_soc_mean_doy2018106_aid0001,SOC_soc_mean,aid0001,4/16/18,78887,0.2911,6874.3799,"(0.2911,6874.3799)",2908.0347,1117.2173,1248174.462,3686.5856,5843.0005,3049.7668,102.632,2248.5477
SPL4CMDL_004_SOC_soc_mean_doy2018107_aid0001,SOC_soc_mean,aid0001,4/17/18,78887,0.2911,6875.2373,"(0.2911,6875.2373)",2908.4319,1117.3551,1248482.425,3687.1053,5843.4653,3050.2104,102.6404,2248.8291
SPL4CMDL_004_SOC_soc_mean_doy2018108_aid0001,SOC_soc_mean,aid0001,4/18/18,78887,0.2911,6876.0923,"(0.2911,6876.0923)",2908.8118,1117.4873,1248777.876,3687.5934,5843.9258,3050.5828,102.6488,2249.1133
SPL4CMDL_004_SOC_soc_mean_doy2018109_aid0001,SOC_soc_mean,aid0001,4/19/18,78887,0.2911,6876.9502,"(0.2911,6876.9502)",2909.1655,1117.6057,1249042.53,3688.0863,5844.3843,3051.0046,102.6572,2249.3634
SPL4CMDL_004_SOC_soc_mean_doy2018110_aid0001,SOC_soc_mean,aid0001,4/20/18,78887,0.2912,6877.811,"(0.2912,6877.811)",2909.4841,1117.708,1249271.191,3688.4611,5844.8521,3051.3213,102.6656,2249.6405
SPL4CMDL_004_SOC_soc_mean_doy2018111_aid0001,SOC_soc_mean,aid0001,4/21/18,78887,0.2912,6878.6836,"(0.2912,6878.6836)",2909.7754,1117.7972,1249470.673,3688.5894,5845.332,3051.7212,102.6739,2249.9077
SPL4CMDL_004_SOC_soc_mean_doy2018112_aid0001,SOC_soc_mean,aid0001,4/22/18,78887,0.2912,6879.5591,"(0.2912,6879.5591)",2910.0571,1117.885,1249666.895,3688.8787,5845.9131,3052.093,102.6822,2250.1163
SPL4CMDL_004_SOC_soc_mean_doy2018113_aid0001,SOC_soc_mean,aid0001,4/23/18,78887,0.2912,6880.4116,"(0.2912,6880.4116)",2910.3457,1117.9749,1249867.773,3689.2441,5846.5332,3052.3918,102.6905,2250.4637
SPL4CMDL_004_SOC_soc_mean_doy2018114_aid0001,SOC_soc_mean,aid0001,4/24/18,78887,0.2912,6881.2314,"(0.2912,6881.2314)",2910.6057,1118.0437,1250021.718,3689.5022,5847.1304,3052.7046,102.6988,2250.7051
SPL4CMDL_004_SOC_soc_mean_doy2018115_aid0001,SOC_soc_mean,aid0001,4/25/18,78887,0.2913,6881.8491,"(0.2913,6881.8491)",2910.7925,1118.0769,1250095.964,3689.731,5847.6758,3052.9829,102.707,2251.0811
SPL4CMDL_004_SOC_soc_mean_doy2018116_aid0001,SOC_soc_mean,aid0001,4/26/18,78887,0.2913,6882.2466,"(0.2913,6882.2466)",2910.9592,1118.093,1250131.996,3689.9384,5847.5669,3053.2119,102.7152,2251.326
SPL4CMDL_004_SOC_soc_mean_doy2018117_aid0001,SOC_soc_mean,aid0001,4/27/18,78887,0.2913,6882.6572,"(0.2913,6882.6572)",2911.0745,1118.0745,1250090.505,3689.9545,5847.3633,3053.3047,102.7233,2251.5201
SPL4CMDL_004_SOC_soc_mean_doy2018118_aid0001,SOC_soc_mean,aid0001,4/28/18,78887,0.2913,6883.0938,"(0.2913,6883.0938)",2911.1089,1118.0087,1249943.38,3689.5922,5840.9526,3053.4348,102.7315,2251.6547
SPL4CMDL_004_SOC_soc_mean_doy2018119_aid0001,SOC_soc_mean,aid0001,4/29/18,78887,0.2914,6883.585,"(0.2914,6883.585)",2911.1389,1117.9532,1249819.463,3689.4568,5841.2363,3053.5933,102.7397,2251.7985
SPL4CMDL_004_SOC_soc_mean_doy2018120_aid0001,SOC_soc_mean,aid0001,4/30/18,78887,0.2914,6883.9429,"(0.2914,6883.9429)",2911.2285,1117.9362,1249781.252,3689.4509,5841.5352,3053.7495,102.748,2251.9606
SPL4CMDL_004_SOC_soc_mean_doy2018121_aid0001,SOC_soc_mean,aid0001,5/1/18,78887,0.2914,6884.145,"(0.2914,6884.145)",2911.2976,1117.9102,1249723.117,3689.369,5841.8481,3053.8875,102.7562,2251.9725
SPL4CMDL_004_SOC_soc_mean_doy2018122_aid0001,SOC_soc_mean,aid0001,5/2/18,78887,0.2914,6884.3916,"(0.2914,6884.3916)",2911.3179,1117.8654,1249622.955,3689.3108,5842.1919,3053.8928,102.7644,2251.8922
SPL4CMDL_004_SOC_soc_mean_doy2018123_aid0001,SOC_soc_mean,aid0001,5/3/18,78887,0.2915,6884.585,"(0.2915,6884.585)",2911.2927,1117.7959,1249467.671,3689.1283,5842.5801,3053.8459,102.7724,2251.9247
SPL4CMDL_004_SOC_soc_mean_doy2018124_aid0001,SOC_soc_mean,aid0001,5/4/18,78887,0.2915,6884.5747,"(0.2915,6884.5747)",2911.2415,1117.7092,1249273.92,3688.8022,5842.9883,3053.7949,102.7804,2251.9158
SPL4CMDL_004_SOC_soc_mean_doy2018125_aid0001,SOC_soc_mean,aid0001,5/5/18,78887,0.2915,6884.6689,"(0.2915,6884.6689)",2911.1294,1117.5902,1249007.877,3688.4015,5840.9697,3053.6011,102.7883,2251.7992
SPL4CMDL_004_SOC_soc_mean_doy2018126_aid0001,SOC_soc_mean,aid0001,5/6/18,78887,0.2915,6884.9497,"(0.2915,6884.9497)",2910.8701,1117.4139,1248613.914,3687.8519,5840.9971,3053.3884,102.7962,2251.7859
SPL4CMDL_004_SOC_soc_mean_doy2018127_aid0001,SOC_soc_mean,aid0001,5/7/18,78887,0.2916,6885.1426,"(0.2916,6885.1426)",2910.5198,1117.1904,1248114.456,3686.7849,5836.2485,3053.0549,102.8041,2251.6479
SPL4CMDL_004_SOC_soc_mean_doy2018128_aid0001,SOC_soc_mean,aid0001,5/8/18,78887,0.2916,6885.0771,"(0.2916,6885.0771)",2910.25,1116.9944,1247676.456,3685.8807,5836.2695,3052.9119,102.8119,2251.6375
SPL4CMDL_004_SOC_soc_mean_doy2018129_aid0001,SOC_soc_mean,aid0001,5/9/18,78887,0.2916,6884.9888,"(0.2916,6884.9888)",2910.0605,1116.8553,1247365.865,3685.1469,5832.3154,3052.6826,102.8198,2251.6091
SPL4CMDL_004_SOC_soc_mean_doy2018130_aid0001,SOC_soc_mean,aid0001,5/10/18,78887,0.2916,6884.4277,"(0.2916,6884.4277)",2909.8918,1116.7444,1247118.021,3684.7727,5832.1846,3052.2861,102.8276,2251.3474
SPL4CMDL_004_SOC_soc_mean_doy2018131_aid0001,SOC_soc_mean,aid0001,5/11/18,78887,0.2917,6883.6265,"(0.2917,6883.6265)",2909.5854,1116.5759,1246741.802,3684.2252,5832.0522,3051.875,102.8354,2251.0479
SPL4CMDL_004_SOC_soc_mean_doy2018132_aid0001,SOC_soc_mean,aid0001,5/12/18,78887,0.2917,6882.9038,"(0.2917,6882.9038)",2909.134,1116.3276,1246187.393,3683.2592,5831.9219,3051.5474,102.8431,2250.7865
SPL4CMDL_004_SOC_soc_mean_doy2018133_aid0001,SOC_soc_mean,aid0001,5/13/18,78887,0.2917,6882.584,"(0.2917,6882.584)",2908.6396,1116.0536,1245575.613,3681.955,5824.7119,3051.0515,103.4458,2250.5125
SPL4CMDL_004_SOC_soc_mean_doy2018134_aid0001,SOC_soc_mean,aid0001,5/14/18,78887,0.2917,6882.124,"(0.2917,6882.124)",2908.2458,1115.7983,1245005.935,3680.802,5824.375,3050.771,145.1431,2250.4379
SPL4CMDL_004_SOC_soc_mean_doy2018135_aid0001,SOC_soc_mean,aid0001,5/15/18,78887,0.2917,6881.7349,"(0.2917,6881.7349)",2907.8767,1115.5315,1244410.514,3680.1398,5823.9922,3050.228,145.1667,2250.3772
SPL4CMDL_004_SOC_soc_mean_doy2018136_aid0001,SOC_soc_mean,aid0001,5/16/18,78887,0.2918,6881.2861,"(0.2918,6881.2861)",2907.5149,1115.29,1243871.871,3679.4119,5822.6055,3050.1228,145.19,2250.1962
SPL4CMDL_004_SOC_soc_mean_doy2018137_aid0001,SOC_soc_mean,aid0001,5/17/18,78887,0.2918,6880.3125,"(0.2918,6880.3125)",2907.1389,1115.0863,1243417.465,3678.5048,5819.3662,3049.8281,145.213,2249.881
SPL4CMDL_004_SOC_soc_mean_doy2018138_aid0001,SOC_soc_mean,aid0001,5/18/18,78887,0.2918,6880.085,"(0.2918,6880.085)",2906.6289,1114.8586,1242909.793,3677.4258,5818.0054,3049.2222,145.2359,2249.6135
SPL4CMDL_004_SOC_soc_mean_doy2018139_aid0001,SOC_soc_mean,aid0001,5/19/18,78887,0.2918,6880.0703,"(0.2918,6880.0703)",2905.9983,1114.5834,1242296.098,3676.3557,5812.4966,3048.5647,145.2585,2249.1318
SPL4CMDL_004_SOC_soc_mean_doy2018140_aid0001,SOC_soc_mean,aid0001,5/20/18,78887,0.2918,6879.8853,"(0.2918,6879.8853)",2905.2617,1114.2638,1241583.803,3675.116,5812.396,3047.291,145.2803,2248.4852
SPL4CMDL_004_SOC_soc_mean_doy2018141_aid0001,SOC_soc_mean,aid0001,5/21/18,78887,0.2919,6879.1201,"(0.2919,6879.1201)",2904.4575,1113.9033,1240780.607,3673.476,5811.6938,3046.4885,145.2986,2247.9872
SPL4CMDL_004_SOC_soc_mean_doy2018142_aid0001,SOC_soc_mean,aid0001,5/22/18,78887,0.2919,6878.4126,"(0.2919,6878.4126)",2903.5713,1113.5081,1239900.192,3671.7224,5806.1089,3045.5249,145.3149,2247.5068
SPL4CMDL_004_SOC_soc_mean_doy2018143_aid0001,SOC_soc_mean,aid0001,5/23/18,78887,0.2919,6878.085,"(0.2919,6878.085)",2902.5171,1113.0737,1238933.13,3669.5685,5799.2676,3044.345,145.3312,2246.3549
SPL4CMDL_004_SOC_soc_mean_doy2018144_aid0001,SOC_soc_mean,aid0001,5/24/18,78887,0.2919,6877.6611,"(0.2919,6877.6611)",2901.3494,1112.6135,1237908.857,3667.5798,5799.1499,3043.3425,145.346,2245.5765
SPL4CMDL_004_SOC_soc_mean_doy2018145_aid0001,SOC_soc_mean,aid0001,5/25/18,78887,0.2919,6877.145,"(0.2919,6877.145)",2900.4119,1112.2135,1237018.872,3665.7208,5795.7349,3042.2488,145.3607,2244.8262
SPL4CMDL_004_SOC_soc_mean_doy2018146_aid0001,SOC_soc_mean,aid0001,5/26/18,78887,0.292,6877.0762,"(0.292,6877.0762)",2899.6387,1111.8934,1236307.006,3664.171,5794.0083,3041.364,145.3746,2244.17
SPL4CMDL_004_SOC_soc_mean_doy2018147_aid0001,SOC_soc_mean,aid0001,5/27/18,78887,0.292,6876.9609,"(0.292,6876.9609)",2898.9221,1111.6212,1235701.728,3662.8671,5791.1899,3040.4814,145.3842,2243.6411
SPL4CMDL_004_SOC_soc_mean_doy2018148_aid0001,SOC_soc_mean,aid0001,5/28/18,78887,0.292,6876.6885,"(0.292,6876.6885)",2898.1553,1111.3119,1235014.116,3661.4993,5789.1768,3039.6792,145.3933,2243.0253
SPL4CMDL_004_SOC_soc_mean_doy2018149_aid0001,SOC_soc_mean,aid0001,5/29/18,78887,0.292,6876.2461,"(0.292,6876.2461)",2897.4143,1111.0349,1234398.576,3660.2329,5787.0229,3039.0852,145.4028,2242.364
SPL4CMDL_004_SOC_soc_mean_doy2018150_aid0001,SOC_soc_mean,aid0001,5/30/18,78887,0.292,6875.251,"(0.292,6875.251)",2896.7759,1110.7771,1233825.765,3659.2944,5783.8428,3038.2715,145.4116,2242.0291
SPL4CMDL_004_SOC_soc_mean_doy2018151_aid0001,SOC_soc_mean,aid0001,5/31/18,78887,0.2921,6873.0786,"(0.2921,6873.0786)",2896.2034,1110.538,1233294.569,3658.4059,5782.8242,3037.603,145.4196,2241.5941
SPL4CMDL_004_SOC_soc_mean_doy2018152_aid0001,SOC_soc_mean,aid0001,6/1/18,78887,0.2921,6870.9536,"(0.2921,6870.9536)",2895.5864,1110.297,1232759.422,3657.3971,5781.8115,3036.8828,145.4285,2241.0814
SPL4CMDL_004_SOC_soc_mean_doy2018153_aid0001,SOC_soc_mean,aid0001,6/2/18,78887,0.2921,6869.0674,"(0.2921,6869.0674)",2894.8804,1110.0231,1232151.219,3656.4803,5779.7959,3035.8364,145.4358,2240.6002
SPL4CMDL_004_SOC_soc_mean_doy2018154_aid0001,SOC_soc_mean,aid0001,6/3/18,78887,0.2921,6867.3389,"(0.2921,6867.3389)",2894.1704,1109.7125,1231461.887,3655.6152,5777.8345,3034.9224,145.4377,2239.9387
SPL4CMDL_004_SOC_soc_mean_doy2018155_aid0001,SOC_soc_mean,aid0001,6/4/18,78887,0.2921,6864.8525,"(0.2921,6864.8525)",2893.5132,1109.4171,1230806.333,3654.6783,5775.6768,3034.2275,145.4314,2239.4016
SPL4CMDL_004_SOC_soc_mean_doy2018156_aid0001,SOC_soc_mean,aid0001,6/5/18,78887,0.2922,6862.3003,"(0.2922,6862.3003)",2892.8992,1109.1552,1230225.15,3653.8851,5773.6206,3033.3833,145.4187,2238.9818
SPL4CMDL_004_SOC_soc_mean_doy2018157_aid0001,SOC_soc_mean,aid0001,6/6/18,78887,0.2922,6860.8823,"(0.2922,6860.8823)",2892.2292,1108.8906,1229638.418,3653.0657,5772.2695,3032.5085,145.3935,2238.5861
SPL4CMDL_004_SOC_soc_mean_doy2018158_aid0001,SOC_soc_mean,aid0001,6/7/18,78887,0.2922,6860.0884,"(0.2922,6860.0884)",2891.4197,1108.5902,1228972.254,3651.9778,5771.1353,3031.5886,145.3623,2238.1661
SPL4CMDL_004_SOC_soc_mean_doy2018159_aid0001,SOC_soc_mean,aid0001,6/8/18,78887,0.2922,6859.4351,"(0.2922,6859.4351)",2890.426,1108.2476,1228212.651,3650.2045,5766.9873,3030.49,145.3312,2237.627
SPL4CMDL_004_SOC_soc_mean_doy2018160_aid0001,SOC_soc_mean,aid0001,6/9/18,78887,0.2922,6859.0464,"(0.2922,6859.0464)",2889.3481,1107.912,1227468.972,3648.7598,5765.4575,3029.2678,145.3002,2236.8452
SPL4CMDL_004_SOC_soc_mean_doy2018161_aid0001,SOC_soc_mean,aid0001,6/10/18,78887,0.2922,6858.436,"(0.2922,6858.436)",2888.2236,1107.5868,1226748.502,3647.1859,5763.2383,3027.811,145.2695,2235.9856
SPL4CMDL_004_SOC_soc_mean_doy2018162_aid0001,SOC_soc_mean,aid0001,6/11/18,78887,0.2922,6858.2451,"(0.2922,6858.2451)",2887.207,1107.3617,1226249.922,3645.89,5762.3989,3026.7253,145.1595,2234.7357
SPL4CMDL_004_SOC_soc_mean_doy2018163_aid0001,SOC_soc_mean,aid0001,6/12/18,78887,0.2922,6857.9038,"(0.2922,6857.9038)",2886.4277,1107.1947,1225880.109,3644.6759,5759.8267,3025.6504,145.0597,2234.043
SPL4CMDL_004_SOC_soc_mean_doy2018164_aid0001,SOC_soc_mean,aid0001,6/13/18,78887,0.2921,6856.8228,"(0.2921,6856.8228)",2885.6787,1107.0121,1225475.756,3643.5719,5751.9556,3024.7812,144.974,2233.4893
SPL4CMDL_004_SOC_soc_mean_doy2018165_aid0001,SOC_soc_mean,aid0001,6/14/18,78887,0.292,6855.0312,"(0.292,6855.0312)",2884.8591,1106.8064,1225020.399,3642.5731,5751.8169,3023.8965,144.8686,2232.8961
SPL4CMDL_004_SOC_soc_mean_doy2018166_aid0001,SOC_soc_mean,aid0001,6/15/18,78887,0.292,6853.6841,"(0.292,6853.6841)",2883.9451,1106.5863,1224533.248,3641.4491,5751.6807,3022.917,144.7749,2232.0186
SPL4CMDL_004_SOC_soc_mean_doy2018167_aid0001,SOC_soc_mean,aid0001,6/16/18,78887,0.2919,6852.9702,"(0.2919,6852.9702)",2882.9771,1106.3423,1223993.252,3639.9406,5751.5454,3021.7009,144.7206,2231.2269
SPL4CMDL_004_SOC_soc_mean_doy2018168_aid0001,SOC_soc_mean,aid0001,6/17/18,78887,0.2919,6852.1616,"(0.2919,6852.1616)",2881.8586,1106.0153,1223269.753,3638.197,5749.5801,3020.3467,144.6828,2230.4473
SPL4CMDL_004_SOC_soc_mean_doy2018169_aid0001,SOC_soc_mean,aid0001,6/18/18,78887,0.2918,6850.5303,"(0.2918,6850.5303)",2880.5508,1105.577,1222300.561,3635.8351,5744.1709,3018.6562,144.6448,2229.2655
SPL4CMDL_004_SOC_soc_mean_doy2018170_aid0001,SOC_soc_mean,aid0001,6/19/18,78887,0.2917,6848.6729,"(0.2917,6848.6729)",2878.9993,1105.0316,1221094.873,3633.5164,5740.2446,3017.0112,144.6098,2228.33
SPL4CMDL_004_SOC_soc_mean_doy2018171_aid0001,SOC_soc_mean,aid0001,6/20/18,78887,0.2916,6847.7861,"(0.2916,6847.7861)",2877.3296,1104.4766,1219868.477,3630.8676,5730.7822,3014.7444,144.5691,2226.8536
SPL4CMDL_004_SOC_soc_mean_doy2018172_aid0001,SOC_soc_mean,aid0001,6/21/18,78887,0.2914,6845.791,"(0.2914,6845.791)",2875.6389,1103.8757,1218541.633,3628.1147,5728.7876,3012.9011,144.53,2225.6442
SPL4CMDL_004_SOC_soc_mean_doy2018173_aid0001,SOC_soc_mean,aid0001,6/22/18,78887,0.2913,6843.2622,"(0.2913,6843.2622)",2874.0808,1103.2947,1217259.146,3625.8521,5726.8354,3011.1387,144.4736,2224.5348
SPL4CMDL_004_SOC_soc_mean_doy2018174_aid0001,SOC_soc_mean,aid0001,6/23/18,78887,0.2911,6841.1851,"(0.2911,6841.1851)",2872.6741,1102.8032,1216174.948,3623.5803,5723.3613,3009.8506,144.4075,2223.2159
SPL4CMDL_004_SOC_soc_mean_doy2018175_aid0001,SOC_soc_mean,aid0001,6/24/18,78887,0.291,6840.2686,"(0.291,6840.2686)",2871.3284,1102.3779,1215237.1,3621.5356,5719.9805,3008.3057,144.3496,2222.2316
SPL4CMDL_004_SOC_soc_mean_doy2018176_aid0001,SOC_soc_mean,aid0001,6/25/18,78887,0.2908,6838.8916,"(0.2908,6838.8916)",2870.0288,1101.9434,1214279.167,3619.541,5716.2725,3006.8457,144.2855,2221.1003
SPL4CMDL_004_SOC_soc_mean_doy2018177_aid0001,SOC_soc_mean,aid0001,6/26/18,78887,0.2906,6837.2485,"(0.2906,6837.2485)",2868.875,1101.5588,1213431.873,3617.8468,5712.3511,3005.6638,144.2323,2220.3439
SPL4CMDL_004_SOC_soc_mean_doy2018178_aid0001,SOC_soc_mean,aid0001,6/27/18,78887,0.2905,6835.6362,"(0.2905,6835.6362)",2867.8582,1101.2156,1212675.745,3616.5865,5710.7759,3004.4553,144.1973,2219.5791
SPL4CMDL_004_SOC_soc_mean_doy2018179_aid0001,SOC_soc_mean,aid0001,6/28/18,78887,0.2903,6833.8628,"(0.2903,6833.8628)",2866.8936,1100.8633,1211899.964,3615.2588,5709.5142,3003.4126,144.161,2218.9062
SPL4CMDL_004_SOC_soc_mean_doy2018180_aid0001,SOC_soc_mean,aid0001,6/29/18,78887,0.2902,6831.9678,"(0.2902,6831.9678)",2865.916,1100.5074,1211116.639,3613.8577,5706.9473,3002.1677,144.1224,2218.3451
SPL4CMDL_004_SOC_soc_mean_doy2018181_aid0001,SOC_soc_mean,aid0001,6/30/18,78887,0.29,6829.8765,"(0.29,6829.8765)",2864.8987,1100.1443,1210317.453,3612.3047,5701.9346,3000.9612,144.0703,2217.7518
SPL4CMDL_004_SOC_soc_mean_doy2018182_aid0001,SOC_soc_mean,aid0001,7/1/18,78887,0.2898,6827.6875,"(0.2898,6827.6875)",2863.9114,1099.7949,1209548.87,3610.8949,5700.1562,2999.7842,144.0015,2217.1576
SPL4CMDL_004_SOC_soc_mean_doy2018183_aid0001,SOC_soc_mean,aid0001,7/2/18,78887,0.2896,6825.7622,"(0.2896,6825.7622)",2862.97,1099.4744,1208843.88,3609.4958,5698.5664,2998.8845,143.9101,2216.3723
SPL4CMDL_004_SOC_soc_mean_doy2018184_aid0001,SOC_soc_mean,aid0001,7/3/18,78887,0.2894,6824.0459,"(0.2894,6824.0459)",2861.9915,1099.1523,1208135.875,3608.252,5697.0527,2997.7791,143.7919,2215.4573
SPL4CMDL_004_SOC_soc_mean_doy2018185_aid0001,SOC_soc_mean,aid0001,7/4/18,78887,0.2891,6821.8101,"(0.2891,6821.8101)",2860.9182,1098.7916,1207343.037,3606.9214,5692.6294,2996.6301,143.6917,2214.6149
SPL4CMDL_004_SOC_soc_mean_doy2018186_aid0001,SOC_soc_mean,aid0001,7/5/18,78887,0.2889,6820.2725,"(0.2889,6820.2725)",2859.7678,1098.4139,1206513.185,3605.3442,5690.8555,2995.1965,143.6177,2213.6136
SPL4CMDL_004_SOC_soc_mean_doy2018187_aid0001,SOC_soc_mean,aid0001,7/6/18,78887,0.2887,6819.4263,"(0.2887,6819.4263)",2858.4878,1097.9883,1205578.266,3603.6124,5689.6523,2993.8762,143.5513,2212.6184
SPL4CMDL_004_SOC_soc_mean_doy2018188_aid0001,SOC_soc_mean,aid0001,7/7/18,78887,0.2884,6817.7837,"(0.2884,6817.7837)",2857.2351,1097.5306,1204573.505,3601.8311,5687.1011,2992.3325,143.4638,2211.423
SPL4CMDL_004_SOC_soc_mean_doy2018189_aid0001,SOC_soc_mean,aid0001,7/8/18,78887,0.2883,6815.1211,"(0.2883,6815.1211)",2856.1465,1097.1075,1203644.963,3600.3192,5684.3481,2991.0852,143.3881,2210.5199
SPL4CMDL_004_SOC_soc_mean_doy2018190_aid0001,SOC_soc_mean,aid0001,7/9/18,78887,0.2882,6813.0298,"(0.2882,6813.0298)",2855.0071,1096.7196,1202793.891,3598.7247,5681.8125,2989.6316,143.3552,2209.7495
