File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019003_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/3/19,72638,0,13.9863,"(0.0,13.9863)",3.4855,3.9783,15.8267,4.6852,10.4616,1.4586,0,0.834
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019004_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/4/19,72981,0,13.9847,"(0.0,13.9847)",3.5142,3.9908,15.9264,4.9606,11.1391,1.4676,0,0.8413
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019005_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/5/19,69519,0,13.4155,"(0.0,13.4155)",3.072,3.5865,12.8632,3.3719,7.2271,1.3749,0,0.8011
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019006_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/6/19,73295,0,13.9813,"(0.0,13.9813)",3.6287,4.0635,16.5116,5.4446,12.3183,1.5416,0,0.862
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019007_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/7/19,71061,0,13.9795,"(0.0,13.9795)",3.3164,3.8537,14.8512,3.8616,8.4124,1.405,0,0.8277
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019008_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/8/19,71232,0,13.9778,"(0.0,13.9778)",3.2554,3.7601,14.1386,3.8278,8.3519,1.4137,0,0.8114
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019009_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/9/19,74260,0,13.976,"(0.0,13.976)",3.653,4.0883,16.7142,5.7043,12.9681,1.5305,0,0.8604
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019010_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/10/19,69919,0,13.5262,"(0.0,13.5262)",3.1435,3.7047,13.7247,3.3444,7.131,1.3707,0,0.8197
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019011_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/11/19,72797,0,13.9725,"(0.0,13.9725)",3.4848,3.9785,15.8281,4.6896,10.4738,1.4576,0,0.8335
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019012_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/12/19,50347,0,13.578,"(0.0,13.578)",3.0311,3.6147,13.0658,3.1687,6.7716,1.2876,0,0.7663
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019013_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/13/19,69531,0,13.3981,"(0.0,13.3981)",3.0679,3.5857,12.857,3.3654,7.2161,1.3722,0,0.7982
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019014_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/14/19,73304,0,13.9674,"(0.0,13.9674)",3.6241,4.0622,16.5019,5.4368,12.3048,1.5377,0,0.8581
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019015_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/15/19,71107,0,13.9656,"(0.0,13.9656)",3.3133,3.8534,14.8489,3.8616,8.4148,1.4027,0,0.8247
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019016_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/16/19,71202,0,13.9639,"(0.0,13.9639)",3.2513,3.7582,14.1242,3.8203,8.3377,1.4107,0,0.8084
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019017_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/17/19,73405,0,13.9622,"(0.0,13.9622)",3.6254,4.0784,16.633,5.5137,12.5131,1.5165,0,0.8472
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019018_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/18/19,69936,0,13.5111,"(0.0,13.5111)",3.1411,3.7053,13.7292,3.345,7.1367,1.3677,0,0.8164
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019019_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/19/19,72788,0,13.9588,"(0.0,13.9588)",3.4801,3.9771,15.817,4.6832,10.4634,1.4539,0,0.8297
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019020_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/20/19,73011,0,13.9571,"(0.0,13.9571)",3.5078,3.9902,15.9216,4.9589,11.1458,1.4613,0,0.8342
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019021_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/21/19,69507,0,13.3812,"(0.0,13.3812)",3.065,3.5857,12.8573,3.3609,7.2081,1.3703,0,0.7959
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019022_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/22/19,73303,0,13.9536,"(0.0,13.9536)",3.6202,4.0614,16.4953,5.4256,12.2804,1.5339,0,0.8556
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019023_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/23/19,71123,0,13.952,"(0.0,13.952)",3.3108,3.8538,14.8519,3.8598,8.4174,1.3999,0,0.8212
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019024_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/24/19,71195,0,13.9503,"(0.0,13.9503)",3.2463,3.7561,14.1082,3.8119,8.3208,1.4081,0,0.8058
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019025_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/25/19,73447,0,13.9486,"(0.0,13.9486)",3.6204,4.0775,16.6262,5.4967,12.477,1.5127,0,0.8429
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019026_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/26/19,69974,0,13.4964,"(0.0,13.4964)",3.1383,3.7062,13.736,3.3428,7.1368,1.3643,0,0.813
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019027_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/27/19,72822,0,13.9455,"(0.0,13.9455)",3.4748,3.9752,15.8022,4.667,10.4281,1.4499,0,0.8263
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019028_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/28/19,73027,0,13.944,"(0.0,13.944)",3.5056,3.9903,15.9224,4.9591,11.1498,1.4595,0,0.832
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019029_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/29/19,69523,0,13.3657,"(0.0,13.3657)",3.0603,3.5847,12.8504,3.3529,7.1923,1.3656,0,0.793
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019030_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/30/19,73313,0,13.941,"(0.0,13.941)",3.6177,4.0616,16.4967,5.426,12.2866,1.5317,0,0.8523
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019031_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,1/31/19,71120,0,13.9395,"(0.0,13.9395)",3.3108,3.8557,14.8661,3.867,8.439,1.399,0,0.819
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019032_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/1/19,71200,0,13.9379,"(0.0,13.9379)",3.2426,3.7555,14.1037,3.8071,8.315,1.4058,0,0.8016
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019033_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/2/19,73417,0,13.9364,"(0.0,13.9364)",3.6193,4.0779,16.6289,5.503,12.4961,1.5113,0,0.8409
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019034_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/3/19,69975,0,13.4833,"(0.0,13.4833)",3.1379,3.7077,13.7467,3.3441,7.1433,1.3632,0,0.8105
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019035_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/4/19,72781,0,13.9334,"(0.0,13.9334)",3.4721,3.9743,15.7948,4.6619,10.4186,1.4476,0,0.8241
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019036_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/5/19,73036,0,13.932,"(0.0,13.932)",3.5051,3.9913,15.9307,4.9666,11.1721,1.4579,0,0.8295
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019037_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/6/19,69520,0,13.3516,"(0.0,13.3516)",3.0567,3.5839,12.8447,3.3476,7.1832,1.3631,0,0.7904
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019038_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/7/19,73291,0,13.9287,"(0.0,13.9287)",3.6144,4.0608,16.4899,5.4199,12.2752,1.5294,0,0.8495
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019039_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/8/19,72900,0,13.927,"(0.0,13.927)",3.399,3.9088,15.2788,4.314,9.5259,1.4323,0,0.8393
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019040_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/9/19,71203,0,13.9254,"(0.0,13.9254)",3.2364,3.7524,14.0802,3.7936,8.2868,1.4019,0,0.7979
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019041_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/10/19,73442,0,13.9238,"(0.0,13.9238)",3.6152,4.0771,16.6231,5.4879,12.4621,1.5077,0,0.8382
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019042_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/11/19,69981,0,13.4694,"(0.0,13.4694)",3.1361,3.7086,13.7536,3.3427,7.1426,1.3608,0,0.808
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019043_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/12/19,72785,0,13.9206,"(0.0,13.9206)",3.4666,3.9716,15.7734,4.6453,10.3821,1.444,0,0.8206
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019044_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/13/19,73022,0,13.9189,"(0.0,13.9189)",3.5039,3.9919,15.9353,4.9773,11.2034,1.4568,0,0.8265
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019045_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/14/19,69509,0,13.3394,"(0.0,13.3394)",3.0515,3.5821,12.8316,3.3378,7.1618,1.3596,0,0.788
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019046_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/15/19,73285,0,13.9157,"(0.0,13.9157)",3.61,4.0599,16.4826,5.413,12.2641,1.526,0,0.8455
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019047_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/16/19,71125,0,13.9141,"(0.0,13.9141)",3.3076,3.8571,14.8771,3.8677,8.4495,1.3958,0,0.8131
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019048_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/17/19,63730,0,13.9125,"(0.0,13.9125)",3.5403,3.8484,14.8098,4.9836,11.0139,1.6828,0,0.9634
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019049_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/18/19,73423,0,13.9108,"(0.0,13.9108)",3.6131,4.0772,16.6234,5.4921,12.4773,1.5056,0,0.8351
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019050_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/19/19,69980,0,13.4564,"(0.0,13.4564)",3.1341,3.7094,13.7596,3.3422,7.1472,1.3587,0,0.8044
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019051_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/20/19,72777,0,13.9076,"(0.0,13.9076)",3.4608,3.9688,15.7516,4.6235,10.3328,1.4411,0,0.8171
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019052_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/21/19,73060,0,13.906,"(0.0,13.906)",3.5009,3.9922,15.9379,4.9729,11.1984,1.4534,0,0.8225
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019053_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/22/19,69496,0,13.3649,"(0.0,13.3649)",3.0479,3.5816,12.8279,3.3324,7.1512,1.3575,0,0.7858
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019054_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/23/19,73305,0,13.9027,"(0.0,13.9027)",3.6056,4.0586,16.4726,5.4025,12.2426,1.5225,0,0.8422
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019055_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/24/19,71162,0,13.9011,"(0.0,13.9011)",3.3057,3.8579,14.8836,3.8676,8.4534,1.393,0,0.8097
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019056_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/25/19,70807,0,13.8995,"(0.0,13.8995)",3.21,3.7334,13.9385,3.7322,8.148,1.3917,0,0.7878
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019057_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/26/19,62921,0,13.284,"(0.0,13.284)",3.3341,3.8443,14.7787,3.8659,8.4391,1.486,0,0.817
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019058_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/27/19,70003,0,13.444,"(0.0,13.444)",3.1332,3.7114,13.7746,3.3431,7.1548,1.3564,0,0.8016
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019059_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,2/28/19,61415,0,13.8938,"(0.0,13.8938)",3.7775,4.2131,17.75,6.904,13.8938,1.5102,0,0.7156
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019060_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/1/19,73057,0,13.8919,"(0.0,13.8919)",3.5,3.9921,15.9368,4.9814,11.2222,1.453,0,0.8208
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019061_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/2/19,69482,0,13.3511,"(0.0,13.3511)",3.0439,3.5812,12.8247,3.3264,7.1422,1.3543,0,0.7825
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019062_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/3/19,73309,0,13.888,"(0.0,13.888)",3.6018,4.0582,16.469,5.397,12.2348,1.5189,0,0.8384
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019063_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/4/19,71158,0,13.8861,"(0.0,13.8861)",3.3019,3.8571,14.8769,3.864,8.45,1.3904,0,0.8062
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019064_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/5/19,71149,0,13.8842,"(0.0,13.8842)",3.2237,3.7473,14.042,3.7738,8.2524,1.3943,0,0.7878
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019065_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/6/19,73420,0,13.8827,"(0.0,13.8827)",3.6063,4.0759,16.6128,5.486,12.4726,1.5,0,0.8281
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019066_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/7/19,69988,0,13.4308,"(0.0,13.4308)",3.1282,3.7093,13.7585,3.3377,7.1474,1.3536,0,0.7977
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019067_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/8/19,72777,0,13.8797,"(0.0,13.8797)",3.4538,3.9677,15.7427,4.6163,10.3257,1.4361,0,0.8094
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019068_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/9/19,74366,0,13.8782,"(0.0,13.8782)",3.5419,4.0117,16.0941,5.2403,11.8528,1.4783,0,0.832
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019069_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/10/19,69502,0,13.3075,"(0.0,13.3075)",3.0414,3.581,12.8234,3.3258,7.1467,1.3518,0,0.7785
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019070_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/11/19,73267,0,13.8752,"(0.0,13.8752)",3.6,4.0582,16.469,5.3968,12.2384,1.5172,0,0.8356
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019071_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/12/19,71132,0,13.8737,"(0.0,13.8737)",3.2958,3.8543,14.8555,3.8448,8.4078,1.3871,0,0.8024
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019072_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/13/19,71171,0,13.8722,"(0.0,13.8722)",3.2242,3.7498,14.061,3.7838,8.2805,1.3926,0,0.7857
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019073_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/14/19,73419,0,13.8708,"(0.0,13.8708)",3.6015,4.0745,16.6017,5.4673,12.4311,1.4962,0,0.8245
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019074_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/15/19,69983,0,13.4203,"(0.0,13.4203)",3.1226,3.7067,13.7395,3.3281,7.1283,1.3506,0,0.7941
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019075_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/16/19,72786,0,13.8678,"(0.0,13.8678)",3.4536,3.9695,15.7571,4.6244,10.3506,1.4348,0,0.8069
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019076_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/17/19,73044,0,13.8663,"(0.0,13.8663)",3.4887,3.988,15.9038,4.9522,11.159,1.4443,0,0.8142
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019077_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/18/19,69489,0,13.2982,"(0.0,13.2982)",3.0413,3.5822,12.8323,3.332,7.1664,1.3517,0,0.7753
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019078_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/19/19,73280,0,13.8634,"(0.0,13.8634)",3.598,4.0582,16.4692,5.3969,12.2437,1.5159,0,0.8324
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019079_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/20/19,71096,0,13.862,"(0.0,13.862)",3.2928,3.8529,14.845,3.8408,8.401,1.3856,0,0.8002
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019080_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/21/19,71180,0,13.8605,"(0.0,13.8605)",3.2236,3.7521,14.0783,3.7844,8.2863,1.3904,0,0.7829
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019081_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/22/19,73432,0,13.8591,"(0.0,13.8591)",3.5994,4.0744,16.6009,5.4708,12.4444,1.4937,0,0.8215
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019082_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/23/19,69968,0,13.41,"(0.0,13.41)",3.1193,3.7054,13.73,3.3284,7.1329,1.3487,0,0.7919
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019083_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/24/19,72794,0,13.8562,"(0.0,13.8562)",3.4533,3.9715,15.7731,4.6313,10.3711,1.4332,0,0.8046
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019084_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/25/19,48273,0,12.6218,"(0.0,12.6218)",2.7112,3.3396,11.153,2.8429,6.0666,1.2307,0,0.6932
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019085_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/26/19,69498,0,13.2949,"(0.0,13.2949)",3.0402,3.5831,12.8386,3.3345,7.1757,1.3501,0,0.7727
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019086_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/27/19,73311,0,13.8522,"(0.0,13.8522)",3.5957,4.0585,16.4716,5.3982,12.2512,1.5126,0,0.8295
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019087_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/28/19,71102,0,13.8509,"(0.0,13.8509)",3.2872,3.8508,14.8285,3.8283,8.3744,1.381,0,0.7973
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019088_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/29/19,70848,0,13.8497,"(0.0,13.8497)",3.2053,3.7393,13.9824,3.7297,8.159,1.3817,0,0.7767
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019089_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/30/19,73428,0,13.8484,"(0.0,13.8484)",3.5964,4.074,16.5975,5.4622,12.4265,1.4918,0,0.8191
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019090_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,3/31/19,69929,0,13.4016,"(0.0,13.4016)",3.1156,3.7041,13.7207,3.3226,7.1215,1.3469,0,0.7895
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019091_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,4/1/19,72799,0,13.8459,"(0.0,13.8459)",3.4513,3.9728,15.7829,4.6284,10.3686,1.4304,0,0.8014
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019092_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,4/2/19,72978,0,13.8446,"(0.0,13.8446)",3.4801,3.985,15.8805,4.9285,11.1073,1.4392,0,0.809
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_vegetation_water_content_doy2019093_aid0001,Soil_Moisture_Retrieval_Data_AM_vegetation_water_content,aid0001,4/3/19,69504,0,13.2934,"(0.0,13.2934)",3.0384,3.5839,12.8441,3.3346,7.1808,1.3485,0,0.7686
